alpha,call_id,ema_ms,end_to_end_ms,feat_ms,feature_type,final_S,first_alert_ms,fwd_ms,kind,label,load_ms,n_segments,peak_seg_ms,prob,rep,score_S,segment_id,tau,total_call_ms
,,0.000365,0.19974,0.005052,egemaps,,,0.03625,segment,1,0.158073,,,0.9999998807907104,1,0.6999999165534972,vishing_304_322,,
,,0.000365,0.19349,0.006927,egemaps,,,0.035625,segment,1,0.150573,,,0.9999998807907104,2,0.6999999165534972,vishing_304_322,,
,,0.000364,0.191302,0.004896,egemaps,,,0.034427,segment,1,0.151615,,,0.9999998807907104,3,0.6999999165534972,vishing_304_322,,
,,0.000312,0.189219,0.004895,egemaps,,,0.035157,segment,1,0.148855,,,0.9999998807907104,4,0.6999999165534972,vishing_304_322,,
,,0.000313,0.192136,0.004843,egemaps,,,0.035,segment,1,0.15198,,,0.9999998807907104,5,0.6999999165534972,vishing_304_322,,
,,0.000364,0.190156,0.004792,egemaps,,,0.03474,segment,1,0.15026,,,0.9999998807907104,6,0.6999999165534972,vishing_304_322,,
,,0.000312,0.191354,0.004844,egemaps,,,0.034948,segment,1,0.15125,,,0.9999998807907104,7,0.6999999165534972,vishing_304_322,,
,,0.000313,0.192605,0.004844,egemaps,,,0.035104,segment,1,0.152344,,,0.9999998807907104,8,0.6999999165534972,vishing_304_322,,
,,0.000364,0.188593,0.004896,egemaps,,,0.034792,segment,1,0.148541,,,0.9999998807907104,9,0.6999999165534972,vishing_304_322,,
,,0.000573,0.214636,0.006875,egemaps,,,0.038282,segment,1,0.168906,,,1.0,0,0.7,vishing_327_8,,
,,0.000313,0.173386,0.004947,egemaps,,,0.035573,segment,1,0.132553,,,1.0,1,0.7,vishing_327_8,,
,,0.000312,0.165104,0.004792,egemaps,,,0.034792,segment,1,0.125208,,,1.0,2,0.7,vishing_327_8,,
,,0.000312,0.164896,0.00474,egemaps,,,0.034688,segment,1,0.125156,,,1.0,3,0.7,vishing_327_8,,
,,0.000312,0.183958,0.004947,egemaps,,,0.036355,segment,1,0.142344,,,1.0,4,0.7,vishing_327_8,,
,,0.000312,0.16526,0.004792,egemaps,,,0.034531,segment,1,0.125625,,,1.0,5,0.7,vishing_327_8,,
,,0.000312,0.164323,0.004792,egemaps,,,0.034792,segment,1,0.124427,,,1.0,6,0.7,vishing_327_8,,
,,0.00026,0.165833,0.004739,egemaps,,,0.034011,segment,1,0.126823,,,1.0,7,0.7,vishing_327_8,,
,,0.000313,0.165573,0.005,egemaps,,,0.035052,segment,1,0.125208,,,1.0,8,0.7,vishing_327_8,,
,,0.000313,0.166563,0.004843,egemaps,,,0.034427,segment,1,0.12698,,,1.0,9,0.7,vishing_327_8,,
,,0.000469,0.454428,0.00651,egemaps,,,0.042292,segment,0,0.405157,,,0.01575957052409649,0,0.011031699366867542,d01j020s006622_1,,
,,0.000365,0.455573,0.006615,egemaps,,,0.043229,segment,0,0.405364,,,0.01575957052409649,1,0.011031699366867542,d01j020s006622_1,,
,,0.000416,0.371927,0.005313,egemaps,,,0.039792,segment,0,0.326406,,,0.01575957052409649,2,0.011031699366867542,d01j020s006622_1,,
,,0.000313,0.377448,0.005261,egemaps,,,0.039791,segment,0,0.332083,,,0.01575957052409649,3,0.011031699366867542,d01j020s006622_1,,
,,0.000312,0.366562,0.005468,egemaps,,,0.039688,segment,0,0.321094,,,0.01575957052409649,4,0.011031699366867542,d01j020s006622_1,,
,,0.000365,0.364844,0.005208,egemaps,,,0.03901,segment,0,0.320261,,,0.01575957052409649,5,0.011031699366867542,d01j020s006622_1,,
,,0.000365,0.369479,0.005573,egemaps,,,0.039271,segment,0,0.32427,,,0.01575957052409649,6,0.011031699366867542,d01j020s006622_1,,
,,0.000365,0.393594,0.005521,egemaps,,,0.043333,segment,0,0.344375,,,0.01575957052409649,7,0.011031699366867542,d01j020s006622_1,,
,,0.000364,0.367917,0.005364,egemaps,,,0.039011,segment,0,0.323178,,,0.01575957052409649,8,0.011031699366867542,d01j020s006622_1,,
,,0.000312,0.393385,0.00526,egemaps,,,0.038542,segment,0,0.349271,,,0.01575957052409649,9,0.011031699366867542,d01j020s006622_1,,
,,0.000313,0.591354,0.007135,egemaps,,,0.077031,segment,1,0.506875,,,1.0,0,0.7,vishing_368_109,,
,,0.000312,0.545312,0.005417,egemaps,,,0.062552,segment,1,0.477031,,,1.0,1,0.7,vishing_368_109,,
,,0.000365,0.436979,0.005625,egemaps,,,0.042395,segment,1,0.388594,,,1.0,2,0.7,vishing_368_109,,
,,0.000313,0.420209,0.006406,egemaps,,,0.043281,segment,1,0.370209,,,1.0,3,0.7,vishing_368_109,,
,,0.000365,0.4125,0.005469,egemaps,,,0.041094,segment,1,0.365572,,,1.0,4,0.7,vishing_368_109,,
,,0.000313,0.497761,0.005469,egemaps,,,0.117812,segment,1,0.374167,,,1.0,5,0.7,vishing_368_109,,
,,0.000312,0.482708,0.005469,egemaps,,,0.067865,segment,1,0.409062,,,1.0,6,0.7,vishing_368_109,,
,,0.000312,0.431302,0.005677,egemaps,,,0.043125,segment,1,0.382188,,,1.0,7,0.7,vishing_368_109,,
,,0.000365,0.452188,0.005521,egemaps,,,0.040885,segment,1,0.405417,,,1.0,8,0.7,vishing_368_109,,
,,0.000365,0.428594,0.005365,egemaps,,,0.041979,segment,1,0.380885,,,1.0,9,0.7,vishing_368_109,,
,,0.000365,0.693229,0.006563,egemaps,,,0.073906,segment,1,0.612395,,,1.0,0,0.7,vishing_597_21,,
,,0.000365,0.646927,0.005469,egemaps,,,0.063958,segment,1,0.577135,,,1.0,1,0.7,vishing_597_21,,
,,0.000364,0.521198,0.005677,egemaps,,,0.064323,segment,1,0.450834,,,1.0,2,0.7,vishing_597_21,,
,,0.000365,0.528334,0.005468,egemaps,,,0.064792,segment,1,0.457709,,,1.0,3,0.7,vishing_597_21,,
,,0.000364,0.51776,0.005521,egemaps,,,0.065052,segment,1,0.446823,,,1.0,4,0.7,vishing_597_21,,
,,0.000365,0.51125,0.005469,egemaps,,,0.063489,segment,1,0.441927,,,1.0,5,0.7,vishing_597_21,,
,,0.000365,0.513959,0.005782,egemaps,,,0.064062,segment,1,0.44375,,,1.0,6,0.7,vishing_597_21,,
,,0.000364,0.518177,0.005625,egemaps,,,0.065521,segment,1,0.446667,,,1.0,7,0.7,vishing_597_21,,
,,0.000365,0.516459,0.005781,egemaps,,,0.065156,segment,1,0.445157,,,1.0,8,0.7,vishing_597_21,,
,,0.000365,0.514479,0.00573,egemaps,,,0.06427,segment,1,0.444114,,,1.0,9,0.7,vishing_597_21,,
,,0.000677,0.627084,0.008386,egemaps,,,0.065573,segment,0,0.552448,,,0.007881514728069305,0,0.005517060309648513,d02j08s004829_9,,
,,0.000365,0.52823,0.005937,egemaps,,,0.064115,segment,0,0.457813,,,0.007881514728069305,1,0.005517060309648513,d02j08s004829_9,,
,,0.000313,0.4175,0.005416,egemaps,,,0.043021,segment,0,0.36875,,,0.007881514728069305,2,0.005517060309648513,d02j08s004829_9,,
,,0.000365,0.406719,0.00526,egemaps,,,0.041094,segment,0,0.36,,,0.007881514728069305,3,0.005517060309648513,d02j08s004829_9,,
,,0.000313,0.405729,0.005469,egemaps,,,0.040781,segment,0,0.359166,,,0.007881514728069305,4,0.005517060309648513,d02j08s004829_9,,
,,0.000364,0.404271,0.005312,egemaps,,,0.040782,segment,0,0.357813,,,0.007881514728069305,5,0.005517060309648513,d02j08s004829_9,,
,,0.000417,0.407344,0.00526,egemaps,,,0.039531,segment,0,0.362136,,,0.007881514728069305,6,0.005517060309648513,d02j08s004829_9,,
,,0.000365,0.396928,0.005469,egemaps,,,0.040156,segment,0,0.350938,,,0.007881514728069305,7,0.005517060309648513,d02j08s004829_9,,
,,0.000313,0.39974,0.005469,egemaps,,,0.040989,segment,0,0.352969,,,0.007881514728069305,8,0.005517060309648513,d02j08s004829_9,,
,,0.000312,0.42651,0.005365,egemaps,,,0.042396,segment,0,0.378437,,,0.007881514728069305,9,0.005517060309648513,d02j08s004829_9,,
,,0.000313,0.247657,0.009479,egemaps,,,0.040156,segment,0,0.197709,,,0.001072889193892479,0,0.0007510224357247352,d01j020s006667_29,,
,,0.000312,0.15151,0.005052,egemaps,,,0.036198,segment,0,0.109948,,,0.001072889193892479,1,0.0007510224357247352,d01j020s006667_29,,
,,0.000312,0.14125,0.004844,egemaps,,,0.034375,segment,0,0.101719,,,0.001072889193892479,2,0.0007510224357247352,d01j020s006667_29,,
,,0.000313,0.139323,0.004947,egemaps,,,0.034375,segment,0,0.099688,,,0.001072889193892479,3,0.0007510224357247352,d01j020s006667_29,,
,,0.000312,0.137604,0.005,egemaps,,,0.032813,segment,0,0.099479,,,0.001072889193892479,4,0.0007510224357247352,d01j020s006667_29,,
,,0.000312,0.136354,0.005,egemaps,,,0.03224,segment,0,0.098802,,,0.001072889193892479,5,0.0007510224357247352,d01j020s006667_29,,
,,0.000261,0.136042,0.004896,egemaps,,,0.032343,segment,0,0.098542,,,0.001072889193892479,6,0.0007510224357247352,d01j020s006667_29,,
,,0.000313,0.137344,0.004896,egemaps,,,0.033021,segment,0,0.099114,,,0.001072889193892479,7,0.0007510224357247352,d01j020s006667_29,,
,,0.000312,0.136718,0.004791,egemaps,,,0.032813,segment,0,0.098802,,,0.001072889193892479,8,0.0007510224357247352,d01j020s006667_29,,
,,0.000313,0.135625,0.004844,egemaps,,,0.032656,segment,0,0.097812,,,0.001072889193892479,9,0.0007510224357247352,d01j020s006667_29,,
,,0.000365,0.642604,0.011562,egemaps,,,0.073021,segment,1,0.557656,,,1.0,0,0.7,vishing_523_77,,
,,0.000365,0.541094,0.005469,egemaps,,,0.062135,segment,1,0.473125,,,1.0,1,0.7,vishing_523_77,,
,,0.000364,0.419062,0.007031,egemaps,,,0.041823,segment,1,0.369844,,,1.0,2,0.7,vishing_523_77,,
,,0.000313,0.40698,0.005208,egemaps,,,0.04125,segment,1,0.360209,,,1.0,3,0.7,vishing_523_77,,
,,0.000364,0.454166,0.005313,egemaps,,,0.045156,segment,1,0.403333,,,1.0,4,0.7,vishing_523_77,,
,,0.000365,0.40224,0.005417,egemaps,,,0.042083,segment,1,0.354375,,,1.0,5,0.7,vishing_523_77,,
,,0.000365,0.399115,0.005157,egemaps,,,0.040937,segment,1,0.352656,,,1.0,6,0.7,vishing_523_77,,
,,0.000365,0.399323,0.00552,egemaps,,,0.040573,segment,1,0.352865,,,1.0,7,0.7,vishing_523_77,,
,,0.000313,0.398594,0.005468,egemaps,,,0.041094,segment,1,0.351719,,,1.0,8,0.7,vishing_523_77,,
,,0.000312,0.400312,0.005417,egemaps,,,0.041042,segment,1,0.353541,,,1.0,9,0.7,vishing_523_77,,
,,0.000313,0.240417,0.005885,egemaps,,,0.040156,segment,0,0.194063,,,0.007670609280467033,0,0.005369426496326923,d01j01s000551_9,,
,,0.000312,0.190052,0.005104,egemaps,,,0.036042,segment,0,0.148594,,,0.007670609280467033,1,0.005369426496326923,d01j01s000551_9,,
,,0.000312,0.172083,0.004896,egemaps,,,0.036042,segment,0,0.130833,,,0.007670609280467033,2,0.005369426496326923,d01j01s000551_9,,
,,0.00026,0.168229,0.005157,egemaps,,,0.035208,segment,0,0.127604,,,0.007670609280467033,3,0.005369426496326923,d01j01s000551_9,,
,,0.000365,0.167448,0.004791,egemaps,,,0.035677,segment,0,0.126615,,,0.007670609280467033,4,0.005369426496326923,d01j01s000551_9,,
,,0.000312,0.166875,0.004948,egemaps,,,0.034844,segment,0,0.126771,,,0.007670609280467033,5,0.005369426496326923,d01j01s000551_9,,
,,0.000312,0.166094,0.004844,egemaps,,,0.035261,segment,0,0.125677,,,0.007670609280467033,6,0.005369426496326923,d01j01s000551_9,,
,,0.000313,0.16474,0.004896,egemaps,,,0.034114,segment,0,0.125417,,,0.007670609280467033,7,0.005369426496326923,d01j01s000551_9,,
,,0.000313,0.18599,0.004896,egemaps,,,0.035156,segment,0,0.145625,,,0.007670609280467033,8,0.005369426496326923,d01j01s000551_9,,
,,0.000312,0.165833,0.005104,egemaps,,,0.033959,segment,0,0.126458,,,0.007670609280467033,9,0.005369426496326923,d01j01s000551_9,,
,,0.000365,0.417917,0.007761,egemaps,,,0.040885,segment,0,0.368906,,,0.015357033349573612,0,0.010749923344701528,d02j08s000640_2,,
,,0.000365,0.399115,0.005885,egemaps,,,0.040573,segment,0,0.352292,,,0.015357033349573612,1,0.010749923344701528,d02j08s000640_2,,
,,0.000312,0.344791,0.005157,egemaps,,,0.03901,segment,0,0.300312,,,0.015357033349573612,2,0.010749923344701528,d02j08s000640_2,,
,,0.000313,0.347917,0.005208,egemaps,,,0.040052,segment,0,0.302344,,,0.015357033349573612,3,0.010749923344701528,d02j08s000640_2,,
,,0.000364,0.348073,0.005417,egemaps,,,0.037969,segment,0,0.304323,,,0.015357033349573612,4,0.010749923344701528,d02j08s000640_2,,
,,0.000364,0.344687,0.005313,egemaps,,,0.039375,segment,0,0.299635,,,0.015357033349573612,5,0.010749923344701528,d02j08s000640_2,,
,,0.000364,0.341771,0.005312,egemaps,,,0.038855,segment,0,0.29724,,,0.015357033349573612,6,0.010749923344701528,d02j08s000640_2,,
,,0.000313,0.351302,0.006459,egemaps,,,0.039114,segment,0,0.305416,,,0.015357033349573612,7,0.010749923344701528,d02j08s000640_2,,
,,0.000365,0.350104,0.005573,egemaps,,,0.038906,segment,0,0.30526,,,0.015357033349573612,8,0.010749923344701528,d02j08s000640_2,,
,,0.000312,0.361979,0.00526,egemaps,,,0.054011,segment,0,0.302396,,,0.015357033349573612,9,0.010749923344701528,d02j08s000640_2,,
,,0.00026,0.276302,0.006302,egemaps,,,0.041302,segment,0,0.228438,,,0.0024028588086366653,0,0.0016820011660456657,d01j020s003787_31,,
,,0.000312,0.221302,0.005469,egemaps,,,0.038646,segment,0,0.176875,,,0.0024028588086366653,1,0.0016820011660456657,d01j020s003787_31,,
,,0.000312,0.190937,0.005104,egemaps,,,0.036563,segment,0,0.148958,,,0.0024028588086366653,2,0.0016820011660456657,d01j020s003787_31,,
,,0.000313,0.18974,0.005,egemaps,,,0.035937,segment,0,0.14849,,,0.0024028588086366653,3,0.0016820011660456657,d01j020s003787_31,,
,,0.00026,0.188541,0.005052,egemaps,,,0.036406,segment,0,0.146823,,,0.0024028588086366653,4,0.0016820011660456657,d01j020s003787_31,,
,,0.000364,0.186354,0.00526,egemaps,,,0.035313,segment,0,0.145417,,,0.0024028588086366653,5,0.0016820011660456657,d01j020s003787_31,,
,,0.000261,0.185625,0.005,egemaps,,,0.035208,segment,0,0.145156,,,0.0024028588086366653,6,0.0016820011660456657,d01j020s003787_31,,
,,0.000313,0.182552,0.005,egemaps,,,0.034427,segment,0,0.142812,,,0.0024028588086366653,7,0.0016820011660456657,d01j020s003787_31,,
,,0.000313,0.182448,0.005052,egemaps,,,0.034323,segment,0,0.14276,,,0.0024028588086366653,8,0.0016820011660456657,d01j020s003787_31,,
,,0.000312,0.18125,0.005052,egemaps,,,0.034636,segment,0,0.14125,,,0.0024028588086366653,9,0.0016820011660456657,d01j020s003787_31,,
,,0.000364,0.579427,0.006354,egemaps,,,0.074844,segment,0,0.497865,,,0.006334790028631687,0,0.004434353020042181,d02j09s004760_3,,
,,0.000417,0.574271,0.005521,egemaps,,,0.063385,segment,0,0.504948,,,0.006334790028631687,1,0.004434353020042181,d02j09s004760_3,,
,,0.000364,0.474739,0.005417,egemaps,,,0.042344,segment,0,0.426614,,,0.006334790028631687,2,0.004434353020042181,d02j09s004760_3,,
,,0.000417,0.473958,0.005469,egemaps,,,0.042187,segment,0,0.425885,,,0.006334790028631687,3,0.004434353020042181,d02j09s004760_3,,
,,0.000313,0.450156,0.005261,egemaps,,,0.040468,segment,0,0.404114,,,0.006334790028631687,4,0.004434353020042181,d02j09s004760_3,,
,,0.000416,0.451041,0.00526,egemaps,,,0.041511,segment,0,0.403854,,,0.006334790028631687,5,0.004434353020042181,d02j09s004760_3,,
,,0.000365,0.462344,0.005313,egemaps,,,0.040937,segment,0,0.415729,,,0.006334790028631687,6,0.004434353020042181,d02j09s004760_3,,
,,0.000365,0.466146,0.005468,egemaps,,,0.041823,segment,0,0.41849,,,0.006334790028631687,7,0.004434353020042181,d02j09s004760_3,,
,,0.000312,0.471823,0.005313,egemaps,,,0.041042,segment,0,0.425156,,,0.006334790028631687,8,0.004434353020042181,d02j09s004760_3,,
,,0.000312,0.454687,0.005261,egemaps,,,0.041302,segment,0,0.407812,,,0.006334790028631687,9,0.004434353020042181,d02j09s004760_3,,
,,0.000781,0.518698,0.00625,egemaps,,,0.071563,segment,0,0.440104,,,0.0019262341083958745,0,0.0013483638758771122,d01j020s004061_28,,
,,0.000365,0.496094,0.005573,egemaps,,,0.049844,segment,0,0.440312,,,0.0019262341083958745,1,0.0013483638758771122,d01j020s004061_28,,
,,0.000312,0.419218,0.005261,egemaps,,,0.04125,segment,0,0.372395,,,0.0019262341083958745,2,0.0013483638758771122,d01j020s004061_28,,
,,0.000313,0.415417,0.005469,egemaps,,,0.042135,segment,0,0.3675,,,0.0019262341083958745,3,0.0013483638758771122,d01j020s004061_28,,
,,0.000312,0.423021,0.005313,egemaps,,,0.040417,segment,0,0.376979,,,0.0019262341083958745,4,0.0013483638758771122,d01j020s004061_28,,
,,0.000313,0.418386,0.005364,egemaps,,,0.041146,segment,0,0.371563,,,0.0019262341083958745,5,0.0013483638758771122,d01j020s004061_28,,
,,0.000365,0.434844,0.005312,egemaps,,,0.040625,segment,0,0.388542,,,0.0019262341083958745,6,0.0013483638758771122,d01j020s004061_28,,
,,0.000312,0.418229,0.00526,egemaps,,,0.04099,segment,0,0.371667,,,0.0019262341083958745,7,0.0013483638758771122,d01j020s004061_28,,
,,0.000364,0.437656,0.005156,egemaps,,,0.040313,segment,0,0.391823,,,0.0019262341083958745,8,0.0013483638758771122,d01j020s004061_28,,
,,0.000417,0.410625,0.00526,egemaps,,,0.040885,segment,0,0.364063,,,0.0019262341083958745,9,0.0013483638758771122,d01j020s004061_28,,
,,0.000313,0.219428,0.007291,egemaps,,,0.038646,segment,1,0.173178,,,1.0,0,0.7,vishing_653_28,,
,,0.000312,0.158177,0.005157,egemaps,,,0.03625,segment,1,0.116458,,,1.0,1,0.7,vishing_653_28,,
,,0.000313,0.135469,0.004948,egemaps,,,0.034531,segment,1,0.095677,,,1.0,2,0.7,vishing_653_28,,
,,0.000261,0.133334,0.004844,egemaps,,,0.033958,segment,1,0.094271,,,1.0,3,0.7,vishing_653_28,,
,,0.000261,0.131771,0.004792,egemaps,,,0.033333,segment,1,0.093385,,,1.0,4,0.7,vishing_653_28,,
,,0.000312,0.133437,0.00474,egemaps,,,0.033698,segment,1,0.094687,,,1.0,5,0.7,vishing_653_28,,
,,0.000313,0.133021,0.004896,egemaps,,,0.033333,segment,1,0.094479,,,1.0,6,0.7,vishing_653_28,,
,,0.000364,0.134323,0.004895,egemaps,,,0.033334,segment,1,0.09573,,,1.0,7,0.7,vishing_653_28,,
,,0.000365,0.132135,0.004844,egemaps,,,0.033072,segment,1,0.093854,,,1.0,8,0.7,vishing_653_28,,
,,0.000365,0.132448,0.004792,egemaps,,,0.033229,segment,1,0.094062,,,1.0,9,0.7,vishing_653_28,,
,,0.000313,0.436615,0.006198,egemaps,,,0.040625,segment,0,0.389479,,,0.010888668708503246,0,0.007622068095952272,d02j12s000074_1,,
,,0.000365,0.393021,0.005157,egemaps,,,0.039531,segment,0,0.347968,,,0.010888668708503246,1,0.007622068095952272,d02j12s000074_1,,
,,0.000313,0.351094,0.005052,egemaps,,,0.038958,segment,0,0.306771,,,0.010888668708503246,2,0.007622068095952272,d02j12s000074_1,,
,,0.000365,0.349375,0.005209,egemaps,,,0.038437,segment,0,0.305364,,,0.010888668708503246,3,0.007622068095952272,d02j12s000074_1,,
,,0.000417,0.352604,0.005312,egemaps,,,0.039375,segment,0,0.3075,,,0.010888668708503246,4,0.007622068095952272,d02j12s000074_1,,
,,0.000364,0.347864,0.005,egemaps,,,0.038594,segment,0,0.303906,,,0.010888668708503246,5,0.007622068095952272,d02j12s000074_1,,
,,0.000364,0.347656,0.005209,egemaps,,,0.038802,segment,0,0.303281,,,0.010888668708503246,6,0.007622068095952272,d02j12s000074_1,,
,,0.000313,0.362344,0.005,egemaps,,,0.039948,segment,0,0.317083,,,0.010888668708503246,7,0.007622068095952272,d02j12s000074_1,,
,,0.000416,0.33927,0.005209,egemaps,,,0.039479,segment,0,0.294166,,,0.010888668708503246,8,0.007622068095952272,d02j12s000074_1,,
,,0.000364,0.341145,0.005,egemaps,,,0.039271,segment,0,0.29651,,,0.010888668708503246,9,0.007622068095952272,d02j12s000074_1,,
,,0.000313,0.232761,0.01099,egemaps,,,0.038958,segment,1,0.1825,,,1.0,0,0.7,vishing_552_17,,
,,0.000312,0.15625,0.004948,egemaps,,,0.035313,segment,1,0.115677,,,1.0,1,0.7,vishing_552_17,,
,,0.000313,0.149115,0.004895,egemaps,,,0.034219,segment,1,0.109688,,,1.0,2,0.7,vishing_552_17,,
,,0.000312,0.148646,0.004792,egemaps,,,0.033802,segment,1,0.10974,,,1.0,3,0.7,vishing_552_17,,
,,0.000313,0.147553,0.004948,egemaps,,,0.034323,segment,1,0.107969,,,1.0,4,0.7,vishing_552_17,,
,,0.000313,0.14823,0.004896,egemaps,,,0.033437,segment,1,0.109584,,,1.0,5,0.7,vishing_552_17,,
,,0.000364,0.146823,0.004896,egemaps,,,0.034063,segment,1,0.1075,,,1.0,6,0.7,vishing_552_17,,
,,0.000364,0.146406,0.005,egemaps,,,0.033334,segment,1,0.107708,,,1.0,7,0.7,vishing_552_17,,
,,0.000365,0.147708,0.005885,egemaps,,,0.033958,segment,1,0.1075,,,1.0,8,0.7,vishing_552_17,,
,,0.000261,0.149063,0.004948,egemaps,,,0.034114,segment,1,0.10974,,,1.0,9,0.7,vishing_552_17,,
,,0.000313,0.219792,0.008177,egemaps,,,0.037552,segment,1,0.17375,,,1.0,0,0.7,vishing_304_63,,
,,0.000313,0.183386,0.004844,egemaps,,,0.035937,segment,1,0.142292,,,1.0,1,0.7,vishing_304_63,,
,,0.000313,0.168802,0.004896,egemaps,,,0.035208,segment,1,0.128385,,,1.0,2,0.7,vishing_304_63,,
,,0.000365,0.165834,0.004896,egemaps,,,0.03526,segment,1,0.125313,,,1.0,3,0.7,vishing_304_63,,
,,0.000313,0.166042,0.004739,egemaps,,,0.034844,segment,1,0.126146,,,1.0,4,0.7,vishing_304_63,,
,,0.000312,0.164583,0.004687,egemaps,,,0.035417,segment,1,0.124167,,,1.0,5,0.7,vishing_304_63,,
,,0.000313,0.18651,0.004947,egemaps,,,0.035625,segment,1,0.145625,,,1.0,6,0.7,vishing_304_63,,
,,0.000313,0.16625,0.004896,egemaps,,,0.034375,segment,1,0.126666,,,1.0,7,0.7,vishing_304_63,,
,,0.000365,0.171094,0.004844,egemaps,,,0.036197,segment,1,0.129688,,,1.0,8,0.7,vishing_304_63,,
,,0.000312,0.170677,0.004844,egemaps,,,0.03474,segment,1,0.130781,,,1.0,9,0.7,vishing_304_63,,
,,0.000312,0.2075,0.00901,egemaps,,,0.037813,segment,1,0.160365,,,1.0,0,0.7,vishing_617_72,,
,,0.00026,0.146614,0.004895,egemaps,,,0.034063,segment,1,0.107396,,,1.0,1,0.7,vishing_617_72,,
,,0.000312,0.145989,0.004844,egemaps,,,0.035365,segment,1,0.105468,,,1.0,2,0.7,vishing_617_72,,
,,0.00026,0.142396,0.004844,egemaps,,,0.033125,segment,1,0.104167,,,1.0,3,0.7,vishing_617_72,,
,,0.000313,0.138594,0.00474,egemaps,,,0.032864,segment,1,0.100677,,,1.0,4,0.7,vishing_617_72,,
,,0.000313,0.141094,0.004895,egemaps,,,0.034323,segment,1,0.101563,,,1.0,5,0.7,vishing_617_72,,
,,0.000313,0.143438,0.004896,egemaps,,,0.034479,segment,1,0.10375,,,1.0,6,0.7,vishing_617_72,,
,,0.00026,0.141823,0.004791,egemaps,,,0.032865,segment,1,0.103907,,,1.0,7,0.7,vishing_617_72,,
,,0.000312,0.14151,0.004844,egemaps,,,0.033438,segment,1,0.102916,,,1.0,8,0.7,vishing_617_72,,
,,0.000261,0.144271,0.004843,egemaps,,,0.03375,segment,1,0.105417,,,1.0,9,0.7,vishing_617_72,,
,,0.000417,0.607813,0.00724,egemaps,,,0.078021,segment,0,0.522135,,,0.004864238202571869,0,0.003404966741800308,d02j12s000857_15,,
,,0.000313,0.585781,0.005989,egemaps,,,0.063698,segment,0,0.515781,,,0.004864238202571869,1,0.003404966741800308,d02j12s000857_15,,
,,0.000312,0.528437,0.005417,egemaps,,,0.118281,segment,0,0.404427,,,0.004864238202571869,2,0.003404966741800308,d02j12s000857_15,,
,,0.000313,0.481667,0.005312,egemaps,,,0.067396,segment,0,0.408646,,,0.004864238202571869,3,0.003404966741800308,d02j12s000857_15,,
,,0.000313,0.450938,0.005468,egemaps,,,0.043073,segment,0,0.402084,,,0.004864238202571869,4,0.003404966741800308,d02j12s000857_15,,
,,0.000313,0.450157,0.005312,egemaps,,,0.041094,segment,0,0.403438,,,0.004864238202571869,5,0.003404966741800308,d02j12s000857_15,,
,,0.000313,0.452604,0.005312,egemaps,,,0.041354,segment,0,0.405625,,,0.004864238202571869,6,0.003404966741800308,d02j12s000857_15,,
,,0.000364,0.457552,0.005208,egemaps,,,0.04099,segment,0,0.41099,,,0.004864238202571869,7,0.003404966741800308,d02j12s000857_15,,
,,0.000364,0.45302,0.005417,egemaps,,,0.041146,segment,0,0.406093,,,0.004864238202571869,8,0.003404966741800308,d02j12s000857_15,,
,,0.000364,0.454583,0.005209,egemaps,,,0.040729,segment,0,0.408281,,,0.004864238202571869,9,0.003404966741800308,d02j12s000857_15,,
,,0.000364,0.578802,0.006823,egemaps,,,0.073334,segment,0,0.498281,,,0.003426013980060816,0,0.002398209786042571,d04j18s020386_2,,
,,0.000365,0.53823,0.00526,egemaps,,,0.081146,segment,0,0.451459,,,0.003426013980060816,1,0.002398209786042571,d04j18s020386_2,,
,,0.000365,0.410417,0.00526,egemaps,,,0.041927,segment,0,0.362865,,,0.003426013980060816,2,0.002398209786042571,d04j18s020386_2,,
,,0.000312,0.402031,0.005312,egemaps,,,0.041563,segment,0,0.354844,,,0.003426013980060816,3,0.002398209786042571,d04j18s020386_2,,
,,0.000365,0.4025,0.005364,egemaps,,,0.040625,segment,0,0.356146,,,0.003426013980060816,4,0.002398209786042571,d04j18s020386_2,,
,,0.000364,0.39901,0.005261,egemaps,,,0.040156,segment,0,0.353229,,,0.003426013980060816,5,0.002398209786042571,d04j18s020386_2,,
,,0.000312,0.398698,0.005261,egemaps,,,0.040208,segment,0,0.352917,,,0.003426013980060816,6,0.002398209786042571,d04j18s020386_2,,
,,0.000364,0.400364,0.005261,egemaps,,,0.040469,segment,0,0.35427,,,0.003426013980060816,7,0.002398209786042571,d04j18s020386_2,,
,,0.000364,0.4225,0.005052,egemaps,,,0.040053,segment,0,0.377031,,,0.003426013980060816,8,0.002398209786042571,d04j18s020386_2,,
,,0.000313,0.399115,0.005261,egemaps,,,0.039739,segment,0,0.353802,,,0.003426013980060816,9,0.002398209786042571,d04j18s020386_2,,
,,0.000313,0.605,0.007657,egemaps,,,0.07026,segment,0,0.52677,,,0.008037334308028221,0,0.005626134015619754,d01j04s006561_3,,
,,0.000364,0.45,0.005261,egemaps,,,0.040208,segment,0,0.404167,,,0.008037334308028221,1,0.005626134015619754,d01j04s006561_3,,
,,0.000313,0.367188,0.005156,egemaps,,,0.039687,segment,0,0.322032,,,0.008037334308028221,2,0.005626134015619754,d01j04s006561_3,,
,,0.000365,0.366354,0.005261,egemaps,,,0.039687,segment,0,0.321041,,,0.008037334308028221,3,0.005626134015619754,d01j04s006561_3,,
